species,genus,family,order
Rytidosperma_nudiflorum,Rytidosperma,Poaceae,Poales
Rytidosperma_pallidum,Rytidosperma,Poaceae,Poales
Rytidosperma_paschale,Rytidosperma,Poaceae,Poales
Rytidosperma_pauciflorum,Rytidosperma,Poaceae,Poales
Rytidosperma_penicillatum,Rytidosperma,Poaceae,Poales
Rytidosperma_pictum,Rytidosperma,Poaceae,Poales
Rytidosperma_pumilum,Rytidosperma,Poaceae,Poales
Rytidosperma_quirihuense,Rytidosperma,Poaceae,Poales
Rytidosperma_racemosum,Rytidosperma,Poaceae,Poales
Rytidosperma_semiannulare,Rytidosperma,Poaceae,Poales
Rytidosperma_setaceum,Rytidosperma,Poaceae,Poales
Rytidosperma_setifolium,Rytidosperma,Poaceae,Poales
Rytidosperma_telmaticum,Rytidosperma,Poaceae,Poales
Rytidosperma_thomsonii,Rytidosperma,Poaceae,Poales
Rytigynia_canthioides,Rytigynia,Rubiaceae,Gentianales
Rytigynia_liberica,Rytigynia,Rubiaceae,Gentianales
Rytigynia_nigerica,Rytigynia,Rubiaceae,Gentianales
Rytigynia_senegalensis,Rytigynia,Rubiaceae,Gentianales
Rytigynia_umbellulata,Rytigynia,Rubiaceae,Gentianales
Rzedowskia_tolantonguensis,Rzedowskia,Celastraceae,Celastrales
Saba_comorensis,Saba,Apocynaceae,Gentianales
Sabal_bermudana,Sabal,Coryphoideae,Arecales
Sabal_domingensis,Sabal,Coryphoideae,Arecales
Sabal_etonia,Sabal,Coryphoideae,Arecales
Sabal_minor,Sabal,Coryphoideae,Arecales
Sabal_palmetto,Sabal,Coryphoideae,Arecales
Sabatia_angularis,Sabatia,Gentianaceae,Gentianales
Sabia_campanulata,Sabia,Sabiaceae,Sabiales
Sabia_dielsii,Sabia,Sabiaceae,Sabiales
Sabia_fasciculata,Sabia,Sabiaceae,Sabiales
Sabia_parviflora,Sabia,Sabiaceae,Sabiales
Sabia_swinhoei,Sabia,Sabiaceae,Sabiales
Sabia_yunnanensis,Sabia,Sabiaceae,Sabiales
Sabicea_aspera,Sabicea,Rubiaceae,Gentianales
Sabicea_discolor,Sabicea,Rubiaceae,Gentianales
Sabicea_diversifolia,Sabicea,Rubiaceae,Gentianales
Sabicea_ferruginea,Sabicea,Rubiaceae,Gentianales
Sabicea_harleyae,Sabicea,Rubiaceae,Gentianales
Sabicea_panamensis,Sabicea,Rubiaceae,Gentianales
Sabicea_villosa,Sabicea,Rubiaceae,Gentianales
Sabicea_vogelii,Sabicea,Rubiaceae,Gentianales
Sabulina_tenuifolia,Sabulina,Caryophyllaceae,Caryophyllales
Saccharum_giganteum,Saccharum,Poaceae,Poales
Saccharum_officinarum,Saccharum,Poaceae,Poales
Saccifolium_bandeirae,Saccifolium,Gentianaceae,Gentianales
Sacciolepis_africana,Sacciolepis,Poaceae,Poales
Sacciolepis_chevalieri,Sacciolepis,Poaceae,Poales
Sacciolepis_striata,Sacciolepis,Poaceae,Poales
Sacciolepis_vilvoides,Sacciolepis,Poaceae,Poales
Saccolabium_pusillum,Saccolabium,Orchidaceae,Asparagales
Sacoglottis_cydonioides,Sacoglottis,Humiriaceae,Malpighiales
Sacoglottis_gabonensis,Sacoglottis,Humiriaceae,Malpighiales
Sacoglottis_guianensis,Sacoglottis,Humiriaceae,Malpighiales
Sacoila_lanceolata,Sacoila,Orchidaceae,Asparagales
Sageraea_elliptica,Sageraea,Annonaceae,Magnoliales
Sageraea_lanceolata,Sageraea,Annonaceae,Magnoliales
Sageretia_thea,Sageretia,Rhamnaceae,Rosales
Sagina_apetala,Sagina,Caryophyllaceae,Caryophyllales
Sagina_caespitosa,Sagina,Caryophyllaceae,Caryophyllales
Sagina_maritima,Sagina,Caryophyllaceae,Caryophyllales
Sagina_nivalis,Sagina,Caryophyllaceae,Caryophyllales
Sagina_nodosa,Sagina,Caryophyllaceae,Caryophyllales
Sagina_pilifera,Sagina,Caryophyllaceae,Caryophyllales
Sagina_procumbens,Sagina,Caryophyllaceae,Caryophyllales
Sagina_saginoides,Sagina,Caryophyllaceae,Caryophyllales
Sagina_subulata,Sagina,Caryophyllaceae,Caryophyllales
Sagittaria_graminea,Sagittaria,Alismataceae,Alismatales
Sagittaria_isoetiformis,Sagittaria,Alismataceae,Alismatales
Sagittaria_lancifolia,Sagittaria,Alismataceae,Alismatales
Sagittaria_latifolia,Sagittaria,Alismataceae,Alismatales
Sagittaria_lichuanensis,Sagittaria,Alismataceae,Alismatales
Sagittaria_natans,Sagittaria,Alismataceae,Alismatales
Sagittaria_planitiana,Sagittaria,Alismataceae,Alismatales
Sagittaria_pygmaea,Sagittaria,Alismataceae,Alismatales
Sagittaria_sagittifolia,Sagittaria,Alismataceae,Alismatales
Sagittaria_sprucei,Sagittaria,Alismataceae,Alismatales
Sagittaria_subulata,Sagittaria,Alismataceae,Alismatales
Sagittaria_tengtsungensis,Sagittaria,Alismataceae,Alismatales
Sagittaria_trifolia,Sagittaria,Alismataceae,Alismatales
Sagotia_racemosa,Sagotia,Euphorbiaceae,Malpighiales
Saharanthus_ifniensis,Saharanthus,Plumbaginaceae,Caryophyllales
Saintpaulia_ionantha,Saintpaulia,Gesneriaceae,Lamiales
Salacca_ramosiana,Salacca,Calamoideae,Arecales
Salacca_zalacca,Salacca,Calamoideae,Arecales
Salacia_alwynii,Salacia,Celastraceae,Celastrales
Salacia_arborea,Salacia,Celastraceae,Celastrales
Salacia_beddomei,Salacia,Celastraceae,Celastrales
Salacia_chinensis,Salacia,Celastraceae,Celastrales
Salacia_crassifolia,Salacia,Celastraceae,Celastrales
Salacia_disepala,Salacia,Celastraceae,Celastrales
Salacia_elliptica,Salacia,Celastraceae,Celastrales
Salacia_erythrocarpa,Salacia,Celastraceae,Celastrales
Salacia_fruticosa,Salacia,Celastraceae,Celastrales
Salacia_gerrardii,Salacia,Celastraceae,Celastrales
Salacia_impressifolia,Salacia,Celastraceae,Celastrales
Salacia_kraussii,Salacia,Celastraceae,Celastrales
Salacia_lehmbachii,Salacia,Celastraceae,Celastrales
Salacia_loloensis,Salacia,Celastraceae,Celastrales
Salacia_macrosperma,Salacia,Celastraceae,Celastrales
Salacia_malabarica,Salacia,Celastraceae,Celastrales
Salacia_nitida,Salacia,Celastraceae,Celastrales
Salacia_oblonga,Salacia,Celastraceae,Celastrales
Salacia_owabiensis,Salacia,Celastraceae,Celastrales
Salacia_petenensis,Salacia,Celastraceae,Celastrales
Salacia_rehmannii,Salacia,Celastraceae,Celastrales
Salacia_typhina,Salacia,Celastraceae,Celastrales
Salaciopsis_glomerata,Salaciopsis,Celastraceae,Celastrales
Salaciopsis_longistyla,Salaciopsis,Celastraceae,Celastrales
Salaciopsis_sparsiflora,Salaciopsis,Celastraceae,Celastrales
Salicornia_dolichostachya,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_emerici,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_europaea,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_maritima,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_meyeriana,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_nitens,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_obscura,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_patula,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_pusilla,Salicornia,Amaranthaceae,Caryophyllales
Salicornia_ramosissima,Salicornia,Amaranthaceae,Caryophyllales
Salix_abscondita,Salix,Salicaceae,Malpighiales
Salix_acmophylla,Salix,Salicaceae,Malpighiales
Salix_alaxensis,Salix,Salicaceae,Malpighiales
Salix_alba,Salix,Salicaceae,Malpighiales
Salix_amygdaloides,Salix,Salicaceae,Malpighiales
Salix_araeostachya,Salix,Salicaceae,Malpighiales
Salix_arbusculoides,Salix,Salicaceae,Malpighiales
Salix_arbutifolia,Salix,Salicaceae,Malpighiales
Salix_arctica,Salix,Salicaceae,Malpighiales
Salix_arctophila,Salix,Salicaceae,Malpighiales
Salix_athabascensis,Salix,Salicaceae,Malpighiales
Salix_aurita,Salix,Salicaceae,Malpighiales
Salix_babylonica,Salix,Salicaceae,Malpighiales
Salix_bakko,Salix,Salicaceae,Malpighiales
Salix_bangongensis,Salix,Salicaceae,Malpighiales
Salix_bebbiana,Salix,Salicaceae,Malpighiales
Salix_berberifolia,Salix,Salicaceae,Malpighiales
Salix_boganidensis,Salix,Salicaceae,Malpighiales
Salix_borealis,Salix,Salicaceae,Malpighiales
Salix_brachycarpa,Salix,Salicaceae,Malpighiales
Salix_calcicola,Salix,Salicaceae,Malpighiales
Salix_candida,Salix,Salicaceae,Malpighiales
Salix_caprea,Salix,Salicaceae,Malpighiales
Salix_cardiophylla,Salix,Salicaceae,Malpighiales
Salix_caroliniana,Salix,Salicaceae,Malpighiales
Salix_caucasica,Salix,Salicaceae,Malpighiales
Salix_cavaleriei,Salix,Salicaceae,Malpighiales
Salix_chaenomeloides,Salix,Salicaceae,Malpighiales
Salix_chamissonis,Salix,Salicaceae,Malpighiales
Salix_cheilophila,Salix,Salicaceae,Malpighiales
Salix_chienii,Salix,Salicaceae,Malpighiales
Salix_chikungensis,Salix,Salicaceae,Malpighiales
Salix_chingiana,Salix,Salicaceae,Malpighiales
Salix_cinerea,Salix,Salicaceae,Malpighiales
Salix_clathrata,Salix,Salicaceae,Malpighiales
Salix_cordata,Salix,Salicaceae,Malpighiales
Salix_daliensis,Salix,Salicaceae,Malpighiales
Salix_darpirensis,Salix,Salicaceae,Malpighiales
Salix_discolor,Salix,Salicaceae,Malpighiales
Salix_dshugdshurica,Salix,Salicaceae,Malpighiales
Salix_dunnii,Salix,Salicaceae,Malpighiales
Salix_eriocephala,Salix,Salicaceae,Malpighiales
Salix_erythrocarpa,Salix,Salicaceae,Malpighiales
Salix_exigua,Salix,Salicaceae,Malpighiales
Salix_floccosa,Salix,Salicaceae,Malpighiales
Salix_floridana,Salix,Salicaceae,Malpighiales
Salix_fragilis,Salix,Salicaceae,Malpighiales
Salix_fuscescens,Salix,Salicaceae,Malpighiales
Salix_glauca,Salix,Salicaceae,Malpighiales
Salix_gooddingi,Salix,Salicaceae,Malpighiales
Salix_gracilistyla,Salix,Salicaceae,Malpighiales
Salix_gyirongensis,Salix,Salicaceae,Malpighiales
Salix_hastata,Salix,Salicaceae,Malpighiales
Salix_herbacea,Salix,Salicaceae,Malpighiales
Salix_heterochroma,Salix,Salicaceae,Malpighiales
Salix_heteromera,Salix,Salicaceae,Malpighiales
Salix_hukaoana,Salix,Salicaceae,Malpighiales
Salix_humaensis,Salix,Salicaceae,Malpighiales
Salix_humboldtiana,Salix,Salicaceae,Malpighiales
Salix_integra,Salix,Salicaceae,Malpighiales
Salix_interior,Salix,Salicaceae,Malpighiales
Salix_jurtzevii,Salix,Salicaceae,Malpighiales
Salix_kangensis,Salix,Salicaceae,Malpighiales
Salix_khokhriakovii,Salix,Salicaceae,Malpighiales
Salix_kirilowiana,Salix,Salicaceae,Malpighiales
Salix_krylovii,Salix,Salicaceae,Malpighiales
Salix_laevigata,Salix,Salicaceae,Malpighiales
Salix_lanata,Salix,Salicaceae,Malpighiales
Salix_lapponum,Salix,Salicaceae,Malpighiales
Salix_lucida,Salix,Salicaceae,Malpighiales
Salix_maccalliana,Salix,Salicaceae,Malpighiales
Salix_magadanensis,Salix,Salicaceae,Malpighiales
Salix_magnifica,Salix,Salicaceae,Malpighiales
Salix_melanopsis,Salix,Salicaceae,Malpighiales
Salix_mesnyi,Salix,Salicaceae,Malpighiales
Salix_mucronata,Salix,Salicaceae,Malpighiales
Salix_myrsinifolia,Salix,Salicaceae,Malpighiales
Salix_myrsinites,Salix,Salicaceae,Malpighiales
Salix_myrtillifolia,Salix,Salicaceae,Malpighiales
Salix_nankingensis,Salix,Salicaceae,Malpighiales
Salix_neolapponum,Salix,Salicaceae,Malpighiales
Salix_nigra,Salix,Salicaceae,Malpighiales
Salix_niphoclada,Salix,Salicaceae,Malpighiales
Salix_nipponica,Salix,Salicaceae,Malpighiales
Salix_nummularia,Salix,Salicaceae,Malpighiales
Salix_ovalifolia,Salix,Salicaceae,Malpighiales
Salix_ovatomicrophylla,Salix,Salicaceae,Malpighiales
Salix_paradoxa,Salix,Salicaceae,Malpighiales
Salix_paraplesia,Salix,Salicaceae,Malpighiales
Salix_pedicellaris,Salix,Salicaceae,Malpighiales
Salix_pellita,Salix,Salicaceae,Malpighiales
Salix_pentandra,Salix,Salicaceae,Malpighiales
Salix_phlebophylla,Salix,Salicaceae,Malpighiales
Salix_phylicifolia,Salix,Salicaceae,Malpighiales
Salix_pierotii,Salix,Salicaceae,Malpighiales
Salix_planifolia,Salix,Salicaceae,Malpighiales
Salix_polaris,Salix,Salicaceae,Malpighiales
Salix_pseudomyrsinites,Salix,Salicaceae,Malpighiales
Salix_pseudopentandra,Salix,Salicaceae,Malpighiales
Salix_pulchra,Salix,Salicaceae,Malpighiales
Salix_purpurea,Salix,Salicaceae,Malpighiales
Salix_pyrolifolia,Salix,Salicaceae,Malpighiales
Salix_qinghaiensis,Salix,Salicaceae,Malpighiales
Salix_raddeana,Salix,Salicaceae,Malpighiales
Salix_recurvigemmis,Salix,Salicaceae,Malpighiales
Salix_reinii,Salix,Salicaceae,Malpighiales
Salix_repens,Salix,Salicaceae,Malpighiales
Salix_reptans,Salix,Salicaceae,Malpighiales
Salix_reticulata,Salix,Salicaceae,Malpighiales
Salix_rhamnifolia,Salix,Salicaceae,Malpighiales
Salix_rorida,Salix,Salicaceae,Malpighiales
Salix_rosmarinifolia,Salix,Salicaceae,Malpighiales
Salix_rosthornii,Salix,Salicaceae,Malpighiales
Salix_rotundifolia,Salix,Salicaceae,Malpighiales
Salix_saposhnikovii,Salix,Salicaceae,Malpighiales
Salix_saxatilis,Salix,Salicaceae,Malpighiales
Salix_schwerinii,Salix,Salicaceae,Malpighiales
Salix_sclerophylla,Salix,Salicaceae,Malpighiales
Salix_sericea,Salix,Salicaceae,Malpighiales
Salix_sericocarpa,Salix,Salicaceae,Malpighiales
Salix_silicicola,Salix,Salicaceae,Malpighiales
Salix_songarica,Salix,Salicaceae,Malpighiales
Salix_sphaeronymphoides,Salix,Salicaceae,Malpighiales
Salix_sphenophylla,Salix,Salicaceae,Malpighiales
Salix_stolonifera,Salix,Salicaceae,Malpighiales
Salix_taraikensis,Salix,Salicaceae,Malpighiales
Salix_taxifolia,Salix,Salicaceae,Malpighiales
Salix_tetrasperma,Salix,Salicaceae,Malpighiales
Salix_triandra,Salix,Salicaceae,Malpighiales
Salix_triandroides,Salix,Salicaceae,Malpighiales
Salix_tschuktschorum,Salix,Salicaceae,Malpighiales
Salix_turczaninowii,Salix,Salicaceae,Malpighiales
Salix_tyrrelli,Salix,Salicaceae,Malpighiales
Salix_udensis,Salix,Salicaceae,Malpighiales
Salix_vestita,Salix,Salicaceae,Malpighiales
Salix_viminalis,Salix,Salicaceae,Malpighiales
Salix_warburgii,Salix,Salicaceae,Malpighiales
Salix_weixiensis,Salix,Salicaceae,Malpighiales
Salix_wilsonii,Salix,Salicaceae,Malpighiales
Salix_wolfii,Salix,Salicaceae,Malpighiales
Salmiopuntia_salmiana,Salmiopuntia,Cactaceae,Caryophyllales
Salpichroa_origanifolia,Salpichroa,Solanaceae,Solanales
Salpiglossis_sinuata,Salpiglossis,Solanaceae,Solanales
Salpinga_maranonensis,Salpinga,Melastomataceae,Myrtales
Salpinga_margaritacea,Salpinga,Melastomataceae,Myrtales
Salpinga_secunda,Salpinga,Melastomataceae,Myrtales
Salpistele_adrianae,Salpistele,Orchidaceae,Asparagales
Salsola_affinis,Salsola,Amaranthaceae,Caryophyllales
Salsola_arbusculiformis,Salsola,Amaranthaceae,Caryophyllales
Salsola_chinghaiensis,Salsola,Amaranthaceae,Caryophyllales
Salsola_collina,Salsola,Amaranthaceae,Caryophyllales
Salsola_ferganica,Salsola,Amaranthaceae,Caryophyllales
Salsola_foliosa,Salsola,Amaranthaceae,Caryophyllales
Salsola_genistoides,Salsola,Amaranthaceae,Caryophyllales
Salsola_heptapotamica,Salsola,Amaranthaceae,Caryophyllales
Salsola_kali,Salsola,Amaranthaceae,Caryophyllales
Salsola_komarovii,Salsola,Amaranthaceae,Caryophyllales
Salsola_laricifolia,Salsola,Amaranthaceae,Caryophyllales
Salsola_micranthera,Salsola,Amaranthaceae,Caryophyllales
Salsola_paulsenii,Salsola,Amaranthaceae,Caryophyllales
Salsola_pellucida,Salsola,Amaranthaceae,Caryophyllales
Salsola_praecox,Salsola,Amaranthaceae,Caryophyllales
Salsola_rosacea,Salsola,Amaranthaceae,Caryophyllales
Salsola_soda,Salsola,Amaranthaceae,Caryophyllales
Salsola_subcrassa,Salsola,Amaranthaceae,Caryophyllales
Salsola_zaidamica,Salsola,Amaranthaceae,Caryophyllales
Saltera_sarcocolla,Saltera,Penaeaceae,Myrtales
Saltugilia_australis,Saltugilia,Polemoniaceae,Ericales
Saltugilia_caruifolia,Saltugilia,Polemoniaceae,Ericales
Saltugilia_splendens,Saltugilia,Polemoniaceae,Ericales
Salvadora_australis,Salvadora,Salvadoraceae,Brassicales
Salvadora_persica,Salvadora,Salvadoraceae,Brassicales
Salvia_aerea,Salvia,Lamiaceae,Lamiales
Salvia_aethiopis,Salvia,Lamiaceae,Lamiales
Salvia_amplexicaulis,Salvia,Lamiaceae,Lamiales
Salvia_argentea,Salvia,Lamiaceae,Lamiales
Salvia_aurita,Salvia,Lamiaceae,Lamiales
Salvia_azurea,Salvia,Lamiaceae,Lamiales
Salvia_baimaensis,Salvia,Lamiaceae,Lamiales
Salvia_ballotiflora,Salvia,Lamiaceae,Lamiales
Salvia_bowleyana,Salvia,Lamiaceae,Lamiales
Salvia_brachyantha,Salvia,Lamiaceae,Lamiales
Salvia_brachyloma,Salvia,Lamiaceae,Lamiales
Salvia_brandegeei,Salvia,Lamiaceae,Lamiales
Salvia_brevilabra,Salvia,Lamiaceae,Lamiales
Salvia_bucharica,Salvia,Lamiaceae,Lamiales
Salvia_bulleyana,Salvia,Lamiaceae,Lamiales
Salvia_cadmica,Salvia,Lamiaceae,Lamiales
Salvia_californica,Salvia,Lamiaceae,Lamiales
Salvia_campanulata,Salvia,Lamiaceae,Lamiales
Salvia_canariensis,Salvia,Lamiaceae,Lamiales
Salvia_candelabrum,Salvia,Lamiaceae,Lamiales
Salvia_candidissima,Salvia,Lamiaceae,Lamiales
Salvia_castanea,Salvia,Lamiaceae,Lamiales
Salvia_cavaleriei,Salvia,Lamiaceae,Lamiales
Salvia_cedrosensis,Salvia,Lamiaceae,Lamiales
Salvia_chienii,Salvia,Lamiaceae,Lamiales
Salvia_chinensis,Salvia,Lamiaceae,Lamiales
Salvia_chionopeplica,Salvia,Lamiaceae,Lamiales
Salvia_clevelandii,Salvia,Lamiaceae,Lamiales
Salvia_coccinea,Salvia,Lamiaceae,Lamiales
Salvia_columbariae,Salvia,Lamiaceae,Lamiales
Salvia_corrugata,Salvia,Lamiaceae,Lamiales
Salvia_cyclostegia,Salvia,Lamiaceae,Lamiales
Salvia_cynica,Salvia,Lamiaceae,Lamiales
Salvia_dabieshanensis,Salvia,Lamiaceae,Lamiales
Salvia_dentata,Salvia,Lamiaceae,Lamiales
Salvia_deserta,Salvia,Lamiaceae,Lamiales
Salvia_digitaloides,Salvia,Lamiaceae,Lamiales
Salvia_disermas,Salvia,Lamiaceae,Lamiales
Salvia_divinorum,Salvia,Lamiaceae,Lamiales
Salvia_dorrii,Salvia,Lamiaceae,Lamiales
Salvia_eremostachya,Salvia,Lamiaceae,Lamiales
Salvia_evansiana,Salvia,Lamiaceae,Lamiales
Salvia_farinacea,Salvia,Lamiaceae,Lamiales
Salvia_flava,Salvia,Lamiaceae,Lamiales
Salvia_fruticosa,Salvia,Lamiaceae,Lamiales
Salvia_glabrescens,Salvia,Lamiaceae,Lamiales
Salvia_glutinosa,Salvia,Lamiaceae,Lamiales
Salvia_greatae,Salvia,Lamiaceae,Lamiales
Salvia_greggii,Salvia,Lamiaceae,Lamiales
Salvia_handelii,Salvia,Lamiaceae,Lamiales
Salvia_henryi,Salvia,Lamiaceae,Lamiales
Salvia_hians,Salvia,Lamiaceae,Lamiales
Salvia_hirsuta,Salvia,Lamiaceae,Lamiales
Salvia_hispanica,Salvia,Lamiaceae,Lamiales
Salvia_honania,Salvia,Lamiaceae,Lamiales
Salvia_hylocharis,Salvia,Lamiaceae,Lamiales
Salvia_indica,Salvia,Lamiaceae,Lamiales
Salvia_involucrata,Salvia,Lamiaceae,Lamiales
Salvia_isensis,Salvia,Lamiaceae,Lamiales
Salvia_japonica,Salvia,Lamiaceae,Lamiales
Salvia_kiangsiensis,Salvia,Lamiaceae,Lamiales
Salvia_kiaometiensis,Salvia,Lamiaceae,Lamiales
Salvia_koyamae,Salvia,Lamiaceae,Lamiales
Salvia_lasiocephala,Salvia,Lamiaceae,Lamiales
Salvia_liguliloba,Salvia,Lamiaceae,Lamiales
Salvia_lutescens,Salvia,Lamiaceae,Lamiales
Salvia_lycioides,Salvia,Lamiaceae,Lamiales
Salvia_lyrata,Salvia,Lamiaceae,Lamiales
