Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda[13]	lambda[14]	lambda[15]	lambda[16]	lambda[17]	lambda[18]	lambda[19]	lambda[20]	lambda[21]	lambda[22]	lambda[23]	lambda[24]	lambda[25]	lambda[26]	lambda[27]	lambda[28]	lambda[29]	lambda[30]	lambda[31]	lambda[32]	lambda[33]	lambda[34]	lambda[35]	lambda[36]	lambda[37]	lambda[38]	lambda[39]	lambda[40]	lambda[41]	lambda[42]	lambda[43]	lambda[44]	lambda[45]	lambda[46]	lambda[47]	lambda[48]	lambda[49]	lambda[50]	lambda[51]	lambda[52]	lambda[53]	lambda[54]	lambda[55]	lambda[56]	lambda[57]	lambda[58]	lambda[59]	lambda[60]	lambda[61]	lambda[62]	lambda[63]	lambda[64]	lambda[65]	lambda[66]	lambda[67]	lambda[68]	lambda[69]	lambda[70]	lambda[71]	lambda[72]	lambda[73]	lambda[74]	lambda[75]	lambda[76]	lambda[77]	lambda[78]	lambda[79]	lambda[80]	lambda[81]	lambda[82]	lambda[83]	lambda[84]	lambda[85]	lambda[86]	lambda[87]	lambda[88]	lambda[89]	lambda[90]	lambda[91]	lambda[92]	lambda[93]	lambda[94]	lambda[95]	lambda[96]	lambda[97]	lambda[98]	lambda[99]	lambda[100]	lambda[101]	lambda[102]	lambda[103]	lambda[104]	lambda[105]	lambda[106]	lambda[107]	lambda[108]	lambda[109]	lambda[110]	lambda[111]	lambda[112]	lambda[113]	lambda[114]	lambda[115]	lambda[116]	lambda[117]	lambda[118]	lambda[119]	lambda[120]	lambda[121]	lambda[122]	lambda[123]	lambda[124]	lambda[125]	lambda[126]	lambda[127]	m_w[1][1]	m_w[1][2]	m_w[1][3]	m_w[1][4]	m_w[1][5]	m_w[1][6]	m_w[1][7]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	mu[8]	mu[9]	mu[10]	mu[11]	mu[12]	mu[13]	mu[14]	mu[15]	mu[16]	mu[17]	mu[18]	mu[19]	mu[20]	mu[21]	mu[22]	mu[23]	mu[24]	mu[25]	mu[26]	mu[27]	mu[28]	mu[29]	mu[30]	mu[31]	mu[32]	mu[33]	mu[34]	mu[35]	mu[36]	mu[37]	mu[38]	mu[39]	mu[40]	mu[41]	mu[42]	mu[43]	mu[44]	mu[45]	mu[46]	mu[47]	mu[48]	mu[49]	mu[50]	mu[51]	mu[52]	mu[53]	mu[54]	mu[55]	mu[56]	mu[57]	mu[58]	mu[59]	mu[60]	mu[61]	mu[62]	mu[63]	mu[64]	mu[65]	mu[66]	mu[67]	mu[68]	mu[69]	mu[70]	mu[71]	mu[72]	mu[73]	mu[74]	mu[75]	mu[76]	mu[77]	mu[78]	mu[79]	mu[80]	mu[81]	mu[82]	mu[83]	mu[84]	mu[85]	mu[86]	mu[87]	mu[88]	mu[89]	mu[90]	mu[91]	mu[92]	mu[93]	mu[94]	mu[95]	mu[96]	mu[97]	mu[98]	mu[99]	mu[100]	mu[101]	mu[102]	mu[103]	mu[104]	mu[105]	mu[106]	mu[107]	mu[108]	mu[109]	mu[110]	mu[111]	mu[112]	mu[113]	mu[114]	mu[115]	mu[116]	mu[117]	mu[118]	mu[119]	mu[120]	mu[121]	mu[122]	mu[123]	mu[124]	mu[125]	mu[126]	mu[127]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_e[1]	r_e[2]	r_e[3]	r_e[4]	r_e[5]	r_e[6]	r_e[7]	rho_b	rho_d	rho_e	rho_w	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]
1000	-386.8453	-366.5477	-20.29762	0.504239	0.495458	0.484276	0.491348	0.511313	0.49382	0.495254	1.31772	1.29492	1.27099	1.20875	1.19406	1.23366	1.36364	1.34498	1.31618	1.22492	1.29204	1.24934	1.28719	1.23141	1.29746	1.23008	1.19769	1.24158	1.25996	1.23766	1.28138	1.94136	1.84923	1.86238	1.84393	2.01263	1.98634	1.96473	1.88356	1.86799	1.88057	1.92734	1.93691	1.90212	1.86123	1.83498	1.87313	1.97421	1.94202	1.94991	1.87321	1.86307	1.87925	1.84957	1.84645	1.82129	1.86742	1.90382	1.8769	1.89213	1.85902	1.89801	1.85857	1.90358	1.88487	1.90465	2.51626	2.66101	2.55117	2.55467	2.53616	2.59327	2.50855	2.53062	2.50385	2.64251	2.6412	2.61027	2.54823	2.52375	2.54546	2.52941	2.47785	2.50492	2.4793	2.56716	2.57283	2.54543	2.51603	2.4928	2.51979	2.53472	2.56094	2.52432	2.51634	2.48472	2.53162	2.58043	2.54623	2.57176	2.52724	3.28611	3.24378	3.38203	3.27312	3.2883	3.26148	3.20387	3.30223	3.22681	3.24673	3.22113	3.26919	3.20698	3.24278	3.20976	3.3008	3.31901	3.28354	3.25148	3.22081	3.25645	4.13316	4.07419	4.05214	4.16245	4.07118	4.10362	4.06904	5.12174	0.459413	0.451412	0.441224	0.447667	0.465858	0.449919	0.451226	0.0551748	0.0562183	0.057604	0.05672	0.0543608	0.0564173	0.0562431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.211523	-0.477894	-0.670388	1.01321	0.262986	-0.117093	-0.246579	-0.0680518	0.0551748	0.0562183	0.057604	0.05672	0.0543608	0.0564173	0.0562431	0.05750465	0.1518261	0.1953321	0.496463	-1.82449	-1.13116	-0.379319	-0.0194209	-1.48585	0.209112	-0.691113	-0.0885595
1100	-390.1152	-365.7219	-24.39331	0.604924	0.632172	0.669423	0.645519	0.584148	0.637446	0.632827	1.49718	1.51257	1.51292	1.35156	1.37232	1.47371	1.51112	1.51721	1.51876	1.3413	1.4584	1.43136	1.55005	1.42513	1.43483	1.35948	1.35932	1.46691	1.46028	1.33939	1.48343	2.25941	2.07368	2.14788	2.16241	2.26017	2.26632	2.26843	2.0475	2.06646	2.14251	2.18475	2.25982	2.24084	2.10158	2.10729	2.21314	2.19141	2.17571	2.24964	2.08821	2.0752	2.15508	2.15215	2.07643	2.08211	2.19981	2.05997	2.06124	2.14194	2.06324	2.13782	2.11932	2.24435	2.179	2.11649	2.87761	3.03703	2.7949	2.86015	2.87383	2.99721	2.82289	2.91049	2.91253	2.94914	3.00737	2.99268	2.80635	2.81265	2.90178	2.88005	2.77516	2.86763	2.87071	2.80278	2.87268	2.87011	2.75545	2.76318	2.85774	2.84219	2.94154	2.9235	2.83817	2.83334	2.95766	2.83924	2.82628	2.92612	2.82366	3.64732	3.67278	3.81649	3.58386	3.66613	3.66692	3.60802	3.65714	3.50999	3.59717	3.59973	3.69423	3.5679	3.67644	3.66722	3.60938	3.70061	3.68271	3.55955	3.5556	3.66585	4.52217	4.42416	4.48012	4.55344	4.37638	4.48438	4.47235	5.42681	9.57102	10.0021	10.5915	10.2133	9.2423	10.0856	10.0125	0.0177094	0.019324	0.0216441	0.0201403	0.0165258	0.0196446	0.0193637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.499525	-0.508363	-0.517404	0.52899	1.22466	0.972266	0.618408	-0.181693	0.0177094	0.019324	0.0216441	0.0201403	0.0165258	0.0196446	0.0193637	0.03588216	0.7853979	0.4022713	0.6289675	-1.1807	0.800411	-1.01493	-1.08552	-1.14304	-1.92213	1.03321	1.20322
1200	-386.5574	-367.8034	-18.75393	0.675886	0.711285	0.760073	0.728714	0.649054	0.718166	0.71214	1.71433	1.7769	1.83201	1.91445	1.96603	1.90128	1.62085	1.66587	1.73332	1.86446	1.75099	1.83843	1.81588	1.88136	1.72636	1.85533	1.9502	1.8777	1.82779	1.8273	1.78954	2.661	2.77578	2.78366	2.83764	2.49991	2.56431	2.61384	2.67392	2.72281	2.73721	2.64838	2.67165	2.7405	2.76325	2.83686	2.79421	2.54615	2.60969	2.63709	2.72875	2.74118	2.74753	2.81758	2.79222	2.86135	2.80306	2.63261	2.69769	2.70947	2.75497	2.6907	2.77662	2.73914	2.7466	2.66465	3.7125	3.4726	3.57736	3.6102	3.66185	3.60251	3.7033	3.69908	3.76584	3.46077	3.50027	3.5612	3.59633	3.65991	3.66031	3.68293	3.7548	3.74029	3.80471	3.54504	3.57653	3.63788	3.64667	3.70807	3.69899	3.64722	3.64508	3.71997	3.6951	3.77201	3.72533	3.5382	3.60995	3.61171	3.663	4.61986	4.73987	4.50448	4.61468	4.63015	4.69398	4.80028	4.58949	4.68068	4.68906	4.75137	4.6912	4.77128	4.74759	4.82193	4.5637	4.5796	4.65	4.65735	4.72962	4.71018	5.8141	5.89327	5.9875	5.76514	5.8751	5.8661	5.94108	7.35902	1.06181	1.11742	1.19407	1.1448	1.01966	1.12823	1.11876	0.0880806	0.0851618	0.0815127	0.0838116	0.0904673	0.0846223	0.0850943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234597	0.233711	-0.857203	0.522199	-0.473018	0.260821	0.716542	-0.694602	0.0880806	0.0851618	0.0815127	0.0838116	0.0904673	0.0846223	0.0850943	0.08397916	0.1213362	0.1046617	0.7071082	-1.55494	0.313558	0.232917	-0.654631	-0.2848	0.138721	0.529329	-0.532293
1300	-389.7592	-367.8847	-21.87448	0.605369	0.577125	0.54238	0.564196	0.628752	0.571948	0.576477	1.74413	1.6191	1.4905	1.25469	1.21592	1.31618	2.09491	1.95754	1.75528	1.29671	1.56502	1.36667	1.60541	1.30428	1.57858	1.30516	1.2277	1.34428	1.41576	1.33001	1.526	2.41203	1.92621	1.98963	1.93473	2.87374	2.68969	2.55215	2.01515	1.97248	2.04708	2.27992	2.38952	2.1906	1.98506	1.91529	2.04389	2.52723	2.33596	2.45259	2.02681	1.97181	2.05413	1.95372	1.94656	1.87199	2.03452	2.08943	2.00329	2.09335	1.98723	2.13152	1.98056	2.19984	2.09228	2.15333	2.67284	3.53095	2.73069	2.78929	2.73132	3.10388	2.65418	2.75369	2.66737	3.31181	3.37734	3.17864	2.77106	2.69978	2.80963	2.72906	2.56969	2.66723	2.57985	2.80168	2.88056	2.77075	2.6778	2.60776	2.71643	2.74612	2.90413	2.73937	2.70128	2.59665	2.79561	2.91645	2.77616	2.94003	2.74271	3.55721	3.47173	4.2414	3.5197	3.62206	3.53045	3.3333	3.64463	3.37164	3.46915	3.38032	3.58242	3.34628	3.49799	3.3733	3.6401	3.79261	3.62294	3.4888	3.38683	3.54988	4.47432	4.24532	4.22453	4.62723	4.24571	4.4078	4.27621	5.31371	2.52453	2.40674	2.26185	2.35283	2.62204	2.38516	2.40404	0.0484249	0.0513429	0.0553989	0.0527874	0.0462306	0.0519126	0.0514135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.997536	-0.504609	-0.249485	-0.261303	0.821258	1.18847	-0.670649	0.0648945	0.0484249	0.0513429	0.0553989	0.0527874	0.0462306	0.0519126	0.0514135	0.04494137	0.4235102	0.4594113	0.580314	-0.924821	0.38208	-0.983118	-0.927808	-1.81479	-0.355247	-0.127942	1.06807
1400	-396.0233	-367.1052	-28.91812	0.571768	0.548159	0.518927	0.537306	0.591243	0.543817	0.547615	1.77233	1.75549	1.74921	1.90802	1.89586	1.7815	1.78689	1.77242	1.76061	1.91156	1.79449	1.81438	1.72464	1.82377	1.81658	1.88714	1.9067	1.78614	1.78928	1.90657	1.77231	2.63826	2.78012	2.71788	2.70901	2.66557	2.65099	2.64041	2.79331	2.78038	2.7222	2.68924	2.63722	2.64308	2.75947	2.76493	2.66302	2.69776	2.69947	2.65063	2.77327	2.77616	2.71161	2.71664	2.7899	2.79219	2.67833	2.78286	2.78383	2.72297	2.80194	2.7243	2.74226	2.64061	2.69165	2.74513	3.67222	3.58564	3.72725	3.6835	3.67338	3.59198	3.72316	3.64989	3.65181	3.63845	3.60024	3.59988	3.73128	3.73055	3.66011	3.67135	3.77366	3.69213	3.69217	3.72381	3.67839	3.67731	3.78189	3.77933	3.70091	3.70175	3.62812	3.63849	3.71436	3.72392	3.61613	3.70635	3.7141	3.64305	3.73002	4.80093	4.79292	4.71124	4.85653	4.79762	4.79793	4.85219	4.79859	4.92208	4.85677	4.85565	4.77609	4.88723	4.79694	4.80566	4.83751	4.77784	4.7851	4.88959	4.89634	4.80853	6.2279	6.30584	6.27401	6.20952	6.34985	6.26944	6.27926	8.23856	2.79114	2.67589	2.53319	2.62291	2.88621	2.65469	2.67323	0.0225596	0.0238246	0.025575	0.024449	0.0216046	0.024071	0.0238552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10714	2.10573	-0.183205	0.00299541	0.765768	0.566054	-0.591898	1.73403	0.0225596	0.0238246	0.025575	0.024449	0.0216046	0.024071	0.0238552	0.1528495	0.6586379	0.195573	0.5508347	-0.312044	-0.945904	-3.06003	0.683041	-2.24583	0.11903	0.514536	0.652788
1500	-391.9691	-369.5554	-22.41365	0.750408	0.791095	0.84728	0.811153	0.719659	0.799013	0.792078	1.71843	1.79087	1.85611	2.01667	2.0887	1.94826	1.6129	1.66366	1.74043	1.9429	1.76241	1.87473	1.83551	1.9339	1.73442	1.92051	2.07104	1.91881	1.85615	1.88763	1.80703	2.68109	2.84491	2.83744	2.90588	2.49606	2.56919	2.62568	2.71227	2.77284	2.77886	2.66807	2.69378	2.77562	2.82327	2.92661	2.84424	2.54769	2.62143	2.6534	2.78219	2.79691	2.7925	2.88105	2.87425	2.97084	2.86061	2.65777	2.74024	2.74503	2.82737	2.72237	2.83432	2.77384	2.79021	2.69281	3.7589	3.46985	3.59617	3.63115	3.69369	3.62142	3.75916	3.74197	3.82715	3.45486	3.50167	3.57162	3.62232	3.70272	3.69511	3.7228	3.83379	3.80206	3.8842	3.55605	3.59163	3.66488	3.69136	3.76918	3.74962	3.68082	3.67384	3.76512	3.74901	3.85199	3.77351	3.54691	3.63338	3.63377	3.71188	4.59382	4.74707	4.46195	4.59441	4.61038	4.68856	4.82946	4.55868	4.67832	4.68685	4.76366	4.68485	4.80034	4.76048	4.85475	4.52928	4.54947	4.6326	4.65387	4.74543	4.71495	5.6874	5.7852	5.91194	5.62866	5.77025	5.75804	5.85089	7.04543	4.1865	4.41349	4.72694	4.52539	4.01495	4.45766	4.41897	0.0138124	0.0133435	0.0127578	0.0131267	0.0141961	0.0132569	0.0133327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499572	-0.0081406	-0.474784	-0.435447	-0.484803	0.0471394	0.741106	1.28387	0.0138124	0.0133435	0.0127578	0.0131267	0.0141961	0.0132569	0.0133327	0.0538403	0.2764722	0.0943544	0.7862964	-1.77279	-0.0188206	-0.455962	-1.70307	-0.384789	-1.52651	0.674557	0.845602
1600	-385.9885	-365.6878	-20.30073	0.642187	0.614892	0.581144	0.602356	0.664726	0.609876	0.614263	1.54269	1.51612	1.49888	1.61745	1.59722	1.51181	1.57577	1.55369	1.52989	1.62966	1.55303	1.55139	1.4821	1.55095	1.57665	1.61032	1.60945	1.52035	1.53255	1.63227	1.52627	2.27865	2.37242	2.31906	2.30058	2.33588	2.31049	2.29068	2.40371	2.38282	2.33207	2.3225	2.27555	2.26539	2.35783	2.34812	2.27093	2.35179	2.33913	2.2941	2.37652	2.37581	2.32123	2.31087	2.37832	2.36664	2.28226	2.40341	2.39065	2.33839	2.39589	2.34272	2.34005	2.26364	2.30408	2.36559	3.11512	3.09534	3.18761	3.14552	3.1262	3.07207	3.15942	3.09966	3.08753	3.14007	3.10123	3.08733	3.18784	3.17416	3.11624	3.12049	3.19159	3.1269	3.11364	3.19152	3.14853	3.13438	3.2199	3.20513	3.1425	3.15243	3.09279	3.08537	3.15404	3.14655	3.06628	3.17908	3.17012	3.11212	3.17385	4.0128	3.98216	3.96503	4.05966	4.0087	3.9955	4.0193	4.01744	4.10024	4.04557	4.03155	3.97812	4.05412	3.98442	3.97623	4.05438	4.00316	3.99381	4.07909	4.06978	4.00172	5.0169	5.06457	5.02032	5.01217	5.10471	5.04122	5.03359	6.29423	3.10576	2.97375	2.81054	2.91313	3.21476	2.9495	2.97071	0.0101588	0.0106674	0.0113666	0.0109174	0.00977277	0.0107661	0.0106797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141009	-0.0932883	-0.678411	0.29594	0.685682	0.15822	-0.609666	1.60127	0.0101588	0.0106674	0.0113666	0.0109174	0.00977277	0.0107661	0.0106797	0.06858477	0.06007182	0.02780026	0.617983	0.551959	-1.61678	0.0326307	-0.0190591	-0.742113	-0.261779	1.43857	-0.174362
1700	-388.6023	-366.42	-22.18239	0.50911	0.49942	0.487102	0.494889	0.516928	0.497613	0.499194	1.64142	1.54007	1.42868	1.12778	1.10471	1.25182	1.94196	1.83089	1.65899	1.15876	1.46605	1.27572	1.54824	1.21549	1.4639	1.17885	1.10838	1.27366	1.33545	1.18846	1.4457	2.2922	1.75929	1.85709	1.81565	2.68693	2.53318	2.41696	1.82377	1.79596	1.90514	2.13914	2.2726	2.08918	1.82877	1.76866	1.94384	2.35808	2.18307	2.32081	1.85774	1.80238	1.92024	1.82724	1.77948	1.715	1.92707	1.89973	1.82156	1.94707	1.80753	1.98083	1.83488	2.09922	1.9693	1.9871	2.5039	3.34152	2.51081	2.59871	2.55385	2.9527	2.45738	2.59519	2.51793	3.11081	3.19434	3.01525	2.55304	2.49161	2.63956	2.55656	2.35201	2.4922	2.41488	2.58069	2.68877	2.5877	2.43766	2.37834	2.52982	2.55223	2.74686	2.58948	2.5085	2.41085	2.65866	2.70294	2.56912	2.76935	2.53628	3.35424	3.28992	4.04658	3.28459	3.42151	3.33854	3.12595	3.43887	3.10451	3.24185	3.16268	3.4021	3.11671	3.31447	3.1967	3.40863	3.593	3.43128	3.24011	3.14515	3.35384	4.28872	4.02168	4.03604	4.44385	3.99618	4.2032	4.07723	5.16094	2.09044	2.05065	2.00007	2.03205	2.12254	2.04323	2.04973	0.00290213	0.0028311	0.00274139	0.00279803	0.00295979	0.0028179	0.00282945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.862782	0.1339	-0.290484	2.52593	-0.3478	0.725744	-0.269738	-0.0885281	0.00290213	0.0028311	0.00274139	0.00279803	0.00295979	0.0028179	0.00282945	0.05921381	0.2415561	0.03915819	0.5005279	0.933	0.303748	0.0218603	0.712165	-1.63236	-0.90949	0.15404	0.580215
1800	-398.8302	-369.1168	-29.71333	0.874918	0.731578	0.579798	0.672065	1.00838	0.707304	0.728505	1.65163	1.5087	1.38023	1.85567	1.75723	1.37509	1.91253	1.77354	1.6316	1.93294	1.64805	1.5577	1.33884	1.53374	1.78334	1.815	1.81566	1.42271	1.49396	1.94637	1.50353	2.26838	2.52274	2.29832	2.1766	2.66749	2.52357	2.38788	2.74713	2.61956	2.41221	2.41562	2.24706	2.12782	2.45755	2.37437	2.10284	2.66461	2.53898	2.37483	2.58393	2.54488	2.33715	2.2271	2.53751	2.45716	2.14423	2.76834	2.65989	2.45809	2.65617	2.4456	2.35634	2.12309	2.25232	2.58024	3.06695	3.28402	3.48338	3.30528	3.17559	3.02233	3.23323	3.02684	2.91557	3.42764	3.27208	3.14351	3.4617	3.34578	3.14945	3.11119	3.31454	3.09628	2.98377	3.51962	3.3486	3.22465	3.53357	3.41798	3.2125	3.23713	3.04943	2.93736	3.21938	3.12906	2.87589	3.47411	3.35727	3.17624	3.34994	4.08178	3.83088	4.05082	4.24106	4.06376	3.94348	3.91048	4.12801	4.31601	4.13475	4.01472	3.85639	4.05111	3.83798	3.73217	4.26173	4.09352	3.97339	4.27258	4.16347	3.96081	4.87898	4.95798	4.70048	4.91051	5.10615	4.9194	4.80878	5.80725	0.585466	0.489548	0.387981	0.449723	0.674771	0.473305	0.487491	0.102989	0.0950402	0.0856206	0.0914885	0.109762	0.0936115	0.0948609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01666	2.18292	-0.79652	1.95989	-1.12735	-0.250295	-2.51147	1.82724	0.102989	0.0950402	0.0856206	0.0914885	0.109762	0.0936115	0.0948609	0.01788211	0.1940103	0.877858	0.7468361	-0.559211	0.840494	0.406437	-0.221601	-1.26908	-0.87766	-1.02137	0.6601
1900	-388.6818	-365.8372	-22.84459	0.52748	0.569371	0.628818	0.590383	0.49648	0.577637	0.570395	1.52954	1.502	1.45257	1.15646	1.19235	1.34161	1.77253	1.69513	1.58091	1.13665	1.37426	1.27547	1.57079	1.26032	1.33484	1.15991	1.17207	1.33358	1.33418	1.12995	1.40826	2.22441	1.77064	1.9011	1.92582	2.46567	2.36876	2.30322	1.71946	1.75304	1.89242	2.02633	2.21737	2.10582	1.82516	1.84115	2.01465	2.12525	2.0204	2.22284	1.8068	1.7728	1.91845	1.91121	1.78931	1.80102	2.0011	1.74106	1.74565	1.89774	1.76998	1.90826	1.85773	2.11535	1.97069	1.87602	2.52062	3.12474	2.35814	2.48946	2.51207	2.858	2.4373	2.59478	2.59753	2.82734	2.98815	2.86952	2.40614	2.42087	2.58734	2.53328	2.374	2.52404	2.52473	2.37979	2.52919	2.51277	2.33678	2.35167	2.51103	2.47385	2.68648	2.62152	2.47498	2.46434	2.69702	2.48773	2.44622	2.66407	2.45754	3.15602	3.23107	3.73675	3.06198	3.22561	3.22455	3.12714	3.19429	2.95838	3.11076	3.11084	3.28575	3.06497	3.25784	3.22975	3.12155	3.3342	3.26502	3.0534	3.04507	3.24843	3.93725	3.77213	3.88537	4.02738	3.70326	3.90559	3.8733	4.62989	0.889816	0.960484	1.06076	0.995929	0.837522	0.974427	0.962211	0.0651443	0.0631866	0.06073	0.0622789	0.0667429	0.0628241	0.0631413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.27789	1.38099	-0.468981	1.23621	-0.428302	1.43501	1.07265	1.54029	0.0651443	0.0631866	0.06073	0.0622789	0.0667429	0.0628241	0.0631413	0.02456352	0.4304944	0.2953965	0.5643785	0.508099	0.151862	-0.0759739	-1.11105	-0.76995	-0.626016	-0.222453	0.209149
