Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda[13]	lambda[14]	lambda[15]	lambda[16]	lambda[17]	lambda[18]	lambda[19]	lambda[20]	lambda[21]	lambda[22]	lambda[23]	lambda[24]	lambda[25]	lambda[26]	lambda[27]	lambda[28]	lambda[29]	lambda[30]	lambda[31]	lambda[32]	lambda[33]	lambda[34]	lambda[35]	lambda[36]	lambda[37]	lambda[38]	lambda[39]	lambda[40]	lambda[41]	lambda[42]	lambda[43]	lambda[44]	lambda[45]	lambda[46]	lambda[47]	lambda[48]	lambda[49]	lambda[50]	lambda[51]	lambda[52]	lambda[53]	lambda[54]	lambda[55]	lambda[56]	lambda[57]	lambda[58]	lambda[59]	lambda[60]	lambda[61]	lambda[62]	lambda[63]	lambda[64]	lambda[65]	lambda[66]	lambda[67]	lambda[68]	lambda[69]	lambda[70]	lambda[71]	lambda[72]	lambda[73]	lambda[74]	lambda[75]	lambda[76]	lambda[77]	lambda[78]	lambda[79]	lambda[80]	lambda[81]	lambda[82]	lambda[83]	lambda[84]	lambda[85]	lambda[86]	lambda[87]	lambda[88]	lambda[89]	lambda[90]	lambda[91]	lambda[92]	lambda[93]	lambda[94]	lambda[95]	lambda[96]	lambda[97]	lambda[98]	lambda[99]	lambda[100]	lambda[101]	lambda[102]	lambda[103]	lambda[104]	lambda[105]	lambda[106]	lambda[107]	lambda[108]	lambda[109]	lambda[110]	lambda[111]	lambda[112]	lambda[113]	lambda[114]	lambda[115]	lambda[116]	lambda[117]	lambda[118]	lambda[119]	lambda[120]	lambda[121]	lambda[122]	lambda[123]	lambda[124]	lambda[125]	lambda[126]	lambda[127]	m_w[1][1]	m_w[1][2]	m_w[1][3]	m_w[1][4]	m_w[1][5]	m_w[1][6]	m_w[1][7]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	mu[8]	mu[9]	mu[10]	mu[11]	mu[12]	mu[13]	mu[14]	mu[15]	mu[16]	mu[17]	mu[18]	mu[19]	mu[20]	mu[21]	mu[22]	mu[23]	mu[24]	mu[25]	mu[26]	mu[27]	mu[28]	mu[29]	mu[30]	mu[31]	mu[32]	mu[33]	mu[34]	mu[35]	mu[36]	mu[37]	mu[38]	mu[39]	mu[40]	mu[41]	mu[42]	mu[43]	mu[44]	mu[45]	mu[46]	mu[47]	mu[48]	mu[49]	mu[50]	mu[51]	mu[52]	mu[53]	mu[54]	mu[55]	mu[56]	mu[57]	mu[58]	mu[59]	mu[60]	mu[61]	mu[62]	mu[63]	mu[64]	mu[65]	mu[66]	mu[67]	mu[68]	mu[69]	mu[70]	mu[71]	mu[72]	mu[73]	mu[74]	mu[75]	mu[76]	mu[77]	mu[78]	mu[79]	mu[80]	mu[81]	mu[82]	mu[83]	mu[84]	mu[85]	mu[86]	mu[87]	mu[88]	mu[89]	mu[90]	mu[91]	mu[92]	mu[93]	mu[94]	mu[95]	mu[96]	mu[97]	mu[98]	mu[99]	mu[100]	mu[101]	mu[102]	mu[103]	mu[104]	mu[105]	mu[106]	mu[107]	mu[108]	mu[109]	mu[110]	mu[111]	mu[112]	mu[113]	mu[114]	mu[115]	mu[116]	mu[117]	mu[118]	mu[119]	mu[120]	mu[121]	mu[122]	mu[123]	mu[124]	mu[125]	mu[126]	mu[127]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_e[1]	r_e[2]	r_e[3]	r_e[4]	r_e[5]	r_e[6]	r_e[7]	rho_b	rho_d	rho_e	rho_w	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]
700	-387.3402	-365.5251	-21.81506	0.571413	0.590275	0.615718	0.599435	0.556897	0.593901	0.590726	1.49115	1.48669	1.46908	1.28921	1.29987	1.40815	1.54365	1.53303	1.50913	1.28811	1.43476	1.38109	1.51594	1.36456	1.41649	1.30686	1.29078	1.40721	1.41384	1.29325	1.45019	2.22063	1.98781	2.06214	2.06452	2.28004	2.2624	2.2467	1.98225	1.99052	2.0677	2.14081	2.21768	2.17388	2.02165	2.01285	2.12799	2.18144	2.14186	2.21757	2.01691	1.99772	2.07973	2.05901	1.99196	1.98285	2.11369	2.00676	1.99167	2.07512	1.98735	2.0776	2.03605	2.17819	2.10652	2.06238	2.77019	3.02658	2.71304	2.77652	2.7777	2.93655	2.71891	2.81094	2.79687	2.92771	2.9823	2.9438	2.72632	2.71804	2.81243	2.78168	2.65986	2.75772	2.74487	2.73187	2.8018	2.78101	2.66299	2.6565	2.75746	2.75223	2.86086	2.81921	2.73916	2.71604	2.85654	2.7784	2.74384	2.85337	2.73302	3.55579	3.55795	3.79219	3.49299	3.57884	3.56297	3.47587	3.5776	3.39924	3.49098	3.47738	3.5947	3.44356	3.5632	3.53388	3.53517	3.63383	3.5921	3.46198	3.43998	3.56222	4.44154	4.31497	4.35707	4.49201	4.27287	4.39251	4.35944	5.35594	3.88357	4.01176	4.18468	4.07402	3.78491	4.03641	4.01483	0.0127939	0.0111871	0.00939659	0.0104973	0.0142312	0.0109075	0.0111518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.54126	-0.374964	-0.364977	0.331755	-1.88382	0.605188	0.455826	0.84129	0.0127939	0.0111871	0.00939659	0.0104973	0.0142312	0.0109075	0.0111518	0.04358344	0.1582762	0.05648669	0.5880701	-0.166182	0.956883	-1.0122	0.0569287	-0.566773	-0.846326	-0.520128	1.93514
710	-390.8378	-368.1495	-22.68828	0.470444	0.48416	0.502582	0.490803	0.459845	0.486791	0.484487	1.01663	1.04159	1.06531	1.14315	1.17121	1.1022	0.978888	0.996526	1.02307	1.11306	1.03385	1.07755	1.05633	1.10102	1.02437	1.10218	1.16554	1.09146	1.06847	1.09061	1.04911	1.56102	1.63319	1.62376	1.64927	1.49538	1.52046	1.54043	1.58265	1.60478	1.60148	1.55945	1.5656	1.59602	1.62274	1.66377	1.62285	1.5153	1.54227	1.55106	1.60783	1.61414	1.60676	1.64043	1.64579	1.68414	1.63058	1.56116	1.59251	1.58905	1.62821	1.58164	1.62531	1.59523	1.60529	1.57153	2.15457	2.04326	2.09746	2.10672	2.12945	2.09927	2.15938	2.14709	2.17947	2.04062	2.05543	2.0808	2.10745	2.13775	2.12978	2.14121	2.19129	2.1729	2.20406	2.08224	2.09211	2.11909	2.13657	2.16589	2.15305	2.12769	2.12049	2.15493	2.15508	2.19541	2.15723	2.07756	2.1099	2.10596	2.1419	2.65164	2.70959	2.59978	2.65599	2.65811	2.68724	2.74424	2.63884	2.69063	2.68988	2.71853	2.68533	2.73652	2.71533	2.7514	2.63046	2.63474	2.66558	2.68054	2.71542	2.69852	3.24495	3.28495	3.33289	3.2225	3.283	3.27407	3.30926	3.93849	1.7713	1.82295	1.89231	1.84796	1.7314	1.83285	1.82418	0.0541233	0.0484378	0.0419323	0.0459545	0.0591022	0.0474345	0.0483115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568876	-0.502368	-0.360439	0.0230474	-1.55777	-0.653243	0.403361	0.143277	0.0541233	0.0484378	0.0419323	0.0459545	0.0591022	0.0474345	0.0483115	0.01964994	0.1425279	0.7452477	0.482558	-1.57829	0.956883	-1.49955	0.191298	-1.37285	-1.2785	0.475403	0.101814
720	-399.9436	-367.4066	-32.53696	0.712934	0.704747	0.694252	0.700899	0.719455	0.703213	0.704556	1.87397	1.76659	1.65835	1.44874	1.43481	1.51429	2.25017	2.10414	1.89603	1.46615	1.69154	1.53339	1.7775	1.49236	1.68906	1.47532	1.4382	1.53036	1.578	1.4829	1.67348	2.62879	2.19431	2.25634	2.23117	3.07415	2.8853	2.7569	2.22994	2.21377	2.28503	2.47708	2.61062	2.43507	2.23983	2.20621	2.3113	2.67782	2.50979	2.6573	2.25907	2.21999	2.29799	2.24052	2.21251	2.17439	2.30734	2.27505	2.23005	2.31475	2.23074	2.35115	2.24702	2.44403	2.33774	2.35638	3.00643	3.78149	2.99861	3.06243	3.03513	3.38073	2.98308	3.07303	3.02564	3.51459	3.61809	3.4326	3.03903	3.00412	3.10357	3.04358	2.92936	3.00997	2.96016	3.04427	3.12752	3.06019	2.97917	2.94427	3.03471	3.04427	3.19461	3.0747	3.02073	2.95967	3.12758	3.14808	3.05393	3.20981	3.04123	3.85706	3.83824	4.49925	3.82363	3.92071	3.8695	3.74272	3.92098	3.73055	3.81396	3.76369	3.91919	3.74065	3.86587	3.7862	3.90873	4.05985	3.9357	3.81679	3.75818	3.89475	4.75772	4.60145	4.61914	4.87601	4.59311	4.72832	4.64462	5.57298	3.71737	3.67468	3.61995	3.65461	3.75137	3.66668	3.67368	0.136394	0.131373	0.125124	0.129058	0.140508	0.130447	0.131257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.35899	2.47392	-0.269366	-0.621632	-0.526391	-0.995711	-0.162087	-1.86927	0.136394	0.131373	0.125124	0.129058	0.140508	0.130447	0.131257	0.02335847	0.2490846	0.541005	0.7056816	-2.37879	-1.60894	-1.99626	0.175685	0.307551	-1.75457	-0.696841	1.86886
730	-391.7407	-365.9017	-25.83903	0.670663	0.674711	0.68001	0.676639	0.667455	0.675477	0.674807	1.37501	1.38484	1.39618	1.48386	1.50346	1.42248	1.35908	1.36557	1.37617	1.46037	1.38614	1.41413	1.38852	1.43085	1.38377	1.44662	1.50231	1.41687	1.40426	1.44249	1.39119	2.07726	2.14311	2.12154	2.13531	2.04924	2.05883	2.06699	2.11349	2.12445	2.10915	2.08272	2.07946	2.0955	2.13017	2.15898	2.11323	2.0614	2.07457	2.07341	2.12362	2.12878	2.11151	2.13112	2.153	2.1808	2.12124	2.09795	2.11676	2.10253	2.14362	2.09896	2.12724	2.09478	2.10848	2.0962	2.8198	2.75231	2.79807	2.79428	2.80504	2.78052	2.83237	2.81309	2.83196	2.7564	2.75953	2.77138	2.80288	2.81984	2.80473	2.81245	2.85897	2.83473	2.85282	2.78839	2.78632	2.79997	2.82611	2.84268	2.82381	2.80852	2.79562	2.81494	2.82843	2.85521	2.81483	2.78189	2.79927	2.7893	2.82352	3.49855	3.53068	3.46428	3.50917	3.50251	3.51794	3.55801	3.49197	3.53505	3.52658	3.54189	3.51475	3.55983	3.53542	3.55695	3.49181	3.48807	3.50405	3.5271	3.54743	3.52729	4.22977	4.25868	4.28567	4.21609	4.26451	4.25136	4.27138	5.02164	0.0804476	0.0809332	0.0815688	0.0811645	0.0800628	0.0810251	0.0809447	0.0595137	0.059078	0.0585165	0.0588724	0.0598612	0.0589961	0.0590677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807794	-0.342162	-0.493433	0.163215	-0.103149	-0.261559	0.084482	-0.72704	0.0595137	0.059078	0.0585165	0.0588724	0.0598612	0.0589961	0.0590677	0.0106554	0.6334513	0.170573	0.674241	0.402644	-1.36967	-2.42492	0.238114	-0.976764	-0.0948297	-2.92879	0.351797
740	-392.9633	-367.0094	-25.95389	0.593126	0.630927	0.683674	0.649686	0.564757	0.638322	0.631845	1.68011	1.75074	1.81402	1.93234	1.99049	1.89935	1.57331	1.62367	1.70073	1.87485	1.72607	1.83074	1.79166	1.88205	1.70064	1.86072	1.97359	1.87255	1.81477	1.83096	1.76775	2.62168	2.77568	2.77614	2.83767	2.4378	2.5109	2.56708	2.65914	2.71418	2.72274	2.61427	2.63395	2.71502	2.75816	2.84449	2.78048	2.49643	2.57073	2.59568	2.72003	2.73486	2.73312	2.8154	2.79613	2.8768	2.79294	2.60952	2.68543	2.69051	2.75458	2.66865	2.77125	2.71308	2.72901	2.64137	3.70803	3.41592	3.55855	3.59063	3.6493	3.56821	3.70447	3.68915	3.76713	3.40972	3.45031	3.52128	3.5812	3.65512	3.64553	3.67344	3.77168	3.74319	3.81817	3.52039	3.5506	3.62192	3.64715	3.71824	3.69645	3.63613	3.62308	3.71181	3.69363	3.78447	3.71478	3.50988	3.5946	3.58643	3.65856	4.63543	4.7739	4.48778	4.6373	4.64688	4.72126	4.85282	4.59965	4.72373	4.72409	4.79648	4.71475	4.82393	4.78343	4.87123	4.57514	4.58507	4.66816	4.69173	4.77684	4.74159	5.93155	6.03517	6.14005	5.87179	6.0202	5.99811	6.08686	7.70669	1.17145	1.24611	1.35028	1.28316	1.11542	1.26071	1.24792	0.00922035	0.00969754	0.0103547	0.00993238	0.00885894	0.00979027	0.00970906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218574	0.558562	-0.111382	-0.122195	0.708243	1.2061	0.867212	-0.312139	0.00922035	0.00969754	0.0103547	0.00993238	0.00885894	0.00979027	0.00970906	0.1157744	2.092649	0.07435178	0.6264472	0.544527	0.581221	-3.10875	-0.850532	-1.47722	-0.527395	0.0778024	0.0447532
750	-393.0765	-368.8335	-24.24294	0.616043	0.575119	0.525971	0.556673	0.650554	0.567711	0.574189	2.07513	2.01095	1.94996	1.90782	1.85742	1.88543	2.18842	2.13533	2.06405	1.95684	2.03628	1.94849	1.96614	1.91003	2.0688	1.95245	1.8745	1.90868	1.95527	1.98795	1.99217	3.01775	2.91285	2.8979	2.84269	3.19913	3.1311	3.07386	3.01681	2.96566	2.94873	3.02857	3.00659	2.93126	2.92379	2.85626	2.87889	3.14536	3.07393	3.04919	2.96538	2.94464	2.9334	2.86276	2.90576	2.84043	2.87457	3.05689	2.99024	2.97675	2.94852	2.98799	2.90373	2.93255	2.92776	3.02209	3.95491	4.21409	4.094	4.06337	4.00849	4.06559	3.97122	3.96868	3.90184	4.2204	4.18337	4.11391	4.08195	4.0181	4.01422	3.98496	3.93087	3.9361	3.87107	4.12755	4.0995	4.03323	4.04008	3.9781	3.98221	4.0207	4.02202	3.94319	3.98055	3.90657	3.93939	4.13819	4.06241	4.06217	4.02049	5.33988	5.2188	5.47054	5.34946	5.33528	5.26894	5.16682	5.37308	5.289	5.28178	5.21712	5.26591	5.19891	5.21533	5.14032	5.39945	5.38817	5.31155	5.31618	5.24395	5.25934	6.96395	6.8875	6.79401	7.01509	6.91056	6.92032	6.84342	9.11589	1.09179	1.01926	0.932161	0.986573	1.15295	1.00613	1.01762	0.00632308	0.00641026	0.00652536	0.00645202	0.0062547	0.00642684	0.00641233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0975045	0.29965	0.239563	0.422208	0.192203	-0.463484	-0.964857	-0.479764	0.00632308	0.00641026	0.00652536	0.00645202	0.0062547	0.00642684	0.00641233	0.1762232	2.172689	0.01140764	0.579695	-0.777371	-1.52225	-2.64867	-1.11701	-0.364264	-0.263928	-0.145205	0.209371
760	-399.4754	-366.3209	-33.15443	0.642153	0.57894	0.505998	0.551178	0.697159	0.567736	0.577531	2.36219	2.26987	2.18071	2.14226	2.06685	2.09346	2.52804	2.44919	2.34763	2.21502	2.31038	2.18671	2.19993	2.1331	2.36175	2.20363	2.09263	2.12723	2.19294	2.2589	2.24287	3.40603	3.27619	3.24738	3.16573	3.66933	3.57201	3.48775	3.43018	3.35381	3.32237	3.42785	3.38996	3.28234	3.28864	3.19113	3.21078	3.59831	3.4958	3.45427	3.35179	3.32096	3.29696	3.19537	3.26682	3.17213	3.20667	3.48564	3.38927	3.36226	3.33144	3.37525	3.25614	3.2838	3.2832	3.42868	4.44839	4.80652	4.6572	4.60811	4.52691	4.59355	4.4773	4.4645	4.36784	4.82258	4.76522	4.66523	4.63998	4.54724	4.53262	4.49092	4.42666	4.42391	4.32957	4.70423	4.65848	4.56257	4.5874	4.49705	4.49275	4.5449	4.5371	4.42496	4.48913	4.38328	4.4161	4.71629	4.60814	4.59822	4.55006	6.09234	5.91479	6.26323	6.1126	6.08474	5.98875	5.84915	6.13893	6.03604	6.01714	5.92332	5.97935	5.89844	5.91011	5.80291	6.18085	6.15672	6.04747	6.06942	5.96585	5.97611	8.02346	7.92627	7.78454	8.0932	7.96392	7.96694	7.85733	10.6373	3.87818	3.49641	3.05589	3.32875	4.21038	3.42875	3.4879	0.00507658	0.00564441	0.00647824	0.00593546	0.00466732	0.00575842	0.0056585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0975045	-1.55853	-0.514114	0.529881	1.48822	1.42217	-1.45454	-0.112437	0.00507658	0.00564441	0.00647824	0.00593546	0.00466732	0.00575842	0.0056585	0.2274193	4.495932	0.01253812	0.5859002	0.800892	0.952149	-2.69558	-1.1353	0.376241	-1.19163	2.15152	-0.785024
770	-391.3281	-366.6571	-24.671	0.719522	0.737066	0.760503	0.745534	0.705926	0.740422	0.737483	1.93237	1.91137	1.8749	1.63071	1.63643	1.78021	2.02982	2.00318	1.95295	1.63658	1.84668	1.75741	1.94232	1.72832	1.8277	1.6608	1.62783	1.78356	1.80222	1.64861	1.85889	2.85499	2.52099	2.61612	2.60971	2.97669	2.93576	2.90182	2.53013	2.53236	2.63191	2.74893	2.84862	2.77336	2.56882	2.54626	2.70064	2.82749	2.75834	2.85657	2.56963	2.54015	2.64664	2.60634	2.52736	2.5042	2.68161	2.57076	2.53874	2.64757	2.52833	2.65556	2.58457	2.77948	2.68295	2.64107	3.51998	3.92303	3.46695	3.54676	3.53852	3.76873	3.45705	3.57811	3.5476	3.78807	3.85511	3.78739	3.48533	3.4634	3.58816	3.54166	3.37283	3.50211	3.47329	3.49948	3.58892	3.54819	3.39479	3.37541	3.50945	3.51046	3.6565	3.58495	3.48675	3.44298	3.63509	3.56674	3.50578	3.65333	3.48562	4.55255	4.53697	4.90671	4.47274	4.58529	4.55203	4.4187	4.58968	4.33761	4.4584	4.42844	4.59576	4.38339	4.54491	4.49183	4.53954	4.67144	4.59959	4.42794	4.38579	4.55135	5.70942	5.52563	5.56835	5.78876	5.47616	5.63811	5.5795	6.90287	0.485282	0.497115	0.512922	0.502826	0.476113	0.499379	0.497397	0.0135767	0.0145564	0.0159358	0.0150453	0.0128469	0.0147489	0.0145803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.557847	0.463855	-0.757393	0.253115	0.97792	0.0340477	0.338122	1.06763	0.0135767	0.0145564	0.0159358	0.0150453	0.0128469	0.0147489	0.0145803	0.06189272	1.091048	0.04720909	0.7350238	1.92809	0.200622	-2.2057	-0.568488	0.538869	-1.79576	-0.423194	-0.222631
780	-395.5292	-366.3868	-29.14248	0.639237	0.606827	0.567154	0.592038	0.666156	0.600902	0.606085	2.57778	2.22385	1.878	1.30455	1.25871	1.4519	3.87196	3.35738	2.64804	1.35751	1.99344	1.51801	2.25144	1.40159	1.99122	1.37484	1.27211	1.50059	1.64267	1.40417	1.93067	3.26594	1.99775	2.15257	2.07756	4.75118	4.10373	3.6788	2.10645	2.05529	2.23479	2.79918	3.20885	2.65774	2.11648	2.0211	2.28708	3.42224	2.89795	3.35935	2.17567	2.06747	2.26771	2.10823	2.04736	1.93964	2.28481	2.22553	2.10155	2.31982	2.10378	2.43543	2.13468	2.68449	2.37783	2.4573	2.85279	5.23588	2.85162	3.01499	2.93461	3.94844	2.80187	3.03328	2.89999	4.36708	4.70191	4.10689	2.96378	2.86514	3.1231	2.95713	2.67075	2.86757	2.72632	2.97438	3.19511	3.00732	2.81677	2.71753	2.94154	2.96929	3.38762	3.03972	2.90393	2.73424	3.18218	3.27008	3.00248	3.43563	2.96795	3.81665	3.76372	5.74671	3.74344	3.9975	3.85457	3.51946	3.99507	3.51746	3.72303	3.58158	3.99097	3.52428	3.84492	3.62112	3.97604	4.39806	4.04114	3.74089	3.57843	3.93211	4.89416	4.49851	4.52979	5.22634	4.48949	4.83727	4.60462	5.73088	5.22308	4.95827	4.6341	4.83743	5.44303	4.90985	4.9522	0.00571284	0.00558188	0.00541614	0.00552082	0.00581902	0.00555752	0.00557883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.53326	-1.1363	-0.67985	1.17884	-0.325539	0.709667	-0.7303	-0.58561	0.00571284	0.00558188	0.00541614	0.00552082	0.00581902	0.00555752	0.00557883	0.05424937	0.6413116	0.1425798	0.6104782	3.19227	0.323829	-0.274936	-1.09303	-0.836214	-2.32219	0.941544	0.676594
790	-395.2963	-365.3061	-29.99018	0.556076	0.537862	0.51508	0.529435	0.570978	0.534495	0.537441	1.53033	1.50209	1.47654	1.46664	1.44482	1.45111	1.57684	1.55427	1.52349	1.48684	1.51551	1.48003	1.48178	1.46414	1.52946	1.48492	1.45266	1.46125	1.48149	1.49998	1.49605	2.25441	2.2189	2.20878	2.18522	2.33064	2.30105	2.27694	2.26253	2.24049	2.22952	2.26256	2.24967	2.2189	2.22225	2.19402	2.198	2.31054	2.28124	2.26728	2.23955	2.23221	2.22342	2.19418	2.21597	2.18861	2.19689	2.27885	2.25111	2.24138	2.23373	2.24757	2.21331	2.21929	2.22057	2.2621	2.98905	3.09067	3.05034	3.03423	3.01084	3.03057	2.99896	2.99341	2.96556	3.0973	3.07886	3.0503	3.04503	3.01828	3.01214	3.00166	2.98446	2.98184	2.95467	3.0642	3.049	3.02149	3.03002	3.00397	3.00082	3.01885	3.01457	2.98243	3.00226	2.97174	2.9793	3.06727	3.03625	3.03132	3.01892	3.92312	3.87252	3.97149	3.93062	3.92058	3.89297	3.85382	3.93681	3.90885	3.9014	3.87441	3.89142	3.86962	3.87104	3.84022	3.95055	3.94149	3.91023	3.91805	3.88823	3.88918	4.9876	4.96007	4.91963	5.00788	4.9725	4.97128	4.9398	6.32803	0.253569	0.245263	0.234875	0.24142	0.260364	0.243728	0.245071	0.058021	0.0577677	0.0574404	0.057648	0.0582208	0.05772	0.0577618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0715899	-0.799323	-0.387784	2.04286	-0.0613955	-1.09583	-0.46745	1.11556	0.058021	0.0577677	0.0574404	0.057648	0.0582208	0.05772	0.0577618	0.08886277	0.5017778	0.3314735	0.5399342	-1.30517	2.51485	0.71788	-1.33496	0.152874	-1.97873	-2.21037	0.930052
